ID or #		Start	End	Type	Contig
gene-YMR223W		716715	718130	complete	tig00000012:219707-218292
rna-NM_001182730.1		716715	718130	complete	tig00000012:219707-218292
exon-NM_001182730.1-1		716715	718130	complete	tig00000012:219707-218292
cds-NP_013950.1		716715	718130	complete	tig00000012:219707-218292
gene-YMR224C		718575	720653	complete	tig00000012:217847-215769
rna-NM_001182731.1		718575	720653	complete	tig00000012:217847-215769
exon-NM_001182731.1-1		718575	720653	complete	tig00000012:217847-215769
cds-NP_013951.1		718575	720653	complete	tig00000012:217847-215769
gene-YMR225C		720960	721403	complete	tig00000012:215462-215019
rna-NM_001182732.1		720960	721403	complete	tig00000012:215462-215019
exon-NM_001182732.1-1		721346	721403	complete	tig00000012:215076-215019
exon-NM_001182732.1-2		720960	721198	complete	tig00000012:215462-215224
cds-NP_013952.1		721346	721403	complete	tig00000012:215076-215019
cds-NP_013952.1		720960	721198	complete	tig00000012:215462-215224
gene-YMR226C		721593	722396	complete	tig00000012:214829-214026
rna-NM_001182733.1		721593	722396	complete	tig00000012:214829-214026
exon-NM_001182733.1-1		721593	722396	complete	tig00000012:214829-214026
cds-NP_013953.1		721593	722396	complete	tig00000012:214829-214026
gene-YMR227C		722613	724385	complete	tig00000012:213809-212037
rna-NM_001182734.1		722613	724385	complete	tig00000012:213809-212037
exon-NM_001182734.1-1		722613	724385	complete	tig00000012:213809-212037
cds-NP_013954.1		722613	724385	complete	tig00000012:213809-212037
gene-YMR228W		724626	725651	complete	tig00000012:211796-210771
rna-NM_001182735.1		724626	725651	complete	tig00000012:211796-210771
exon-NM_001182735.1-1		724626	725651	complete	tig00000012:211796-210771
cds-NP_013955.1		724626	725651	complete	tig00000012:211796-210771
gene-YMR229C		725934	731123	complete	tig00000012:210488-205299
rna-NM_001182736.1		725934	731123	complete	tig00000012:210488-205299
exon-NM_001182736.1-1		725934	731123	complete	tig00000012:210488-205299
cds-NP_013956.1		725934	731123	complete	tig00000012:210488-205299
gene-YMR230W		732414	733141	complete	tig00000012:204008-203281
rna-NM_001182737.1		732414	733141	complete	tig00000012:204008-203281
exon-NM_001182737.1-1		732414	732465	complete	tig00000012:204008-203957
exon-NM_001182737.1-2		732876	733141	complete	tig00000012:203546-203281
cds-NP_013957.1		732414	732465	complete	tig00000012:204008-203957
cds-NP_013957.1		732876	733141	complete	tig00000012:203546-203281
gene-YMR230W-A		733268	733456	complete	tig00000012:203154-202966
rna-NM_001184573.1		733268	733456	complete	tig00000012:203154-202966
exon-NM_001184573.1-1		733268	733456	complete	tig00000012:203154-202966
cds-NP_878146.1		733268	733456	complete	tig00000012:203154-202966
gene-YMR231W		733545	736634	complete	tig00000012:202877-199788
rna-NM_001182738.1		733545	736634	complete	tig00000012:202877-199788
exon-NM_001182738.1-1		733545	736634	complete	tig00000012:202877-199788
cds-NP_013958.1		733545	736634	complete	tig00000012:202877-199788
gene-YMR232W		736926	738959	complete	tig00000012:199496-197463
rna-NM_001182739.1		736926	738959	complete	tig00000012:199496-197463
exon-NM_001182739.1-1		736926	738959	complete	tig00000012:199496-197463
cds-NP_013959.1		736926	738959	complete	tig00000012:199496-197463
gene-YMR233W		739185	739865	complete	tig00000012:197237-196557
rna-NM_001182740.1		739185	739865	complete	tig00000012:197237-196557
exon-NM_001182740.1-1		739185	739865	complete	tig00000012:197237-196557
cds-NP_013960.1		739185	739865	complete	tig00000012:197237-196557
gene-YMR234W		740266	741312	complete	tig00000012:196156-195110
rna-NM_001182741.1		740266	741312	complete	tig00000012:196156-195110
exon-NM_001182741.1-1		740266	741312	complete	tig00000012:196156-195110
cds-NP_013961.1		740266	741312	complete	tig00000012:196156-195110
gene-YMR235C		741512	742735	complete	tig00000012:194910-193687
rna-NM_001182742.1		741512	742735	complete	tig00000012:194910-193687
exon-NM_001182742.1-1		741512	742735	complete	tig00000012:194910-193687
cds-NP_013962.1		741512	742735	complete	tig00000012:194910-193687
gene-YMR236W		742971	743444	complete	tig00000012:193451-192978
rna-NM_001182743.1		742971	743444	complete	tig00000012:193451-192978
exon-NM_001182743.1-1		742971	743444	complete	tig00000012:193451-192978
cds-NP_013963.1		742971	743444	complete	tig00000012:193451-192978
gene-YMR237W		743749	745923	complete	tig00000012:192673-190499
rna-NM_001182744.1		743749	745923	complete	tig00000012:192673-190499
exon-NM_001182744.1-1		743749	745923	complete	tig00000012:192673-190499
cds-NP_013964.1		743749	745923	complete	tig00000012:192673-190499
gene-YMR238W		746353	747729	complete	tig00000012:190069-188693
rna-NM_001182745.1		746353	747729	complete	tig00000012:190069-188693
exon-NM_001182745.1-1		746353	747729	complete	tig00000012:190069-188693
cds-NP_013965.1		746353	747729	complete	tig00000012:190069-188693
gene-YNCM0033C		747892	747963	complete	tig00000012:188530-188459
rna-YNCM0033C		747892	747963	complete	tig00000012:188530-188459
exon-YNCM0033C-1		747892	747963	complete	tig00000012:188530-188459
gene-YMR239C		748262	749677	complete	tig00000012:188160-186745
rna-NM_001182746.1		748262	749677	complete	tig00000012:188160-186745
exon-NM_001182746.1-1		748262	749677	complete	tig00000012:188160-186745
cds-NP_013966.1		748262	749677	complete	tig00000012:188160-186745
gene-YMR240C		749930	751240	complete	tig00000012:186492-185182
rna-NM_001182747.1		749930	751240	complete	tig00000012:186492-185182
exon-NM_001182747.1-1		749930	751240	complete	tig00000012:186492-185182
cds-NP_013967.1		749930	751240	complete	tig00000012:186492-185182
gene-YMR241W		751961	752905	complete	tig00000012:184461-183517
rna-NM_001182748.1		751961	752905	complete	tig00000012:184461-183517
exon-NM_001182748.1-1		751961	752905	complete	tig00000012:184461-183517
cds-NP_013968.1		751961	752905	complete	tig00000012:184461-183517
gene-YMR242C		753225	754220	complete	tig00000012:183197-182202
rna-NM_001182749.1		753225	754220	complete	tig00000012:183197-182202
exon-NM_001182749.1-1		754220	754220	complete	tig00000012:182202-182202
exon-NM_001182749.1-2		753225	753742	complete	tig00000012:183197-182680
cds-NP_013969.3		754220	754220	complete	tig00000012:182202-182202
cds-NP_013969.3		753225	753742	complete	tig00000012:183197-182680
gene-YMR242W-A		754297	754386	complete	tig00000012:182125-182036
rna-NM_001184616.1		754297	754386	complete	tig00000012:182125-182036
exon-NM_001184616.1-1		754297	754386	complete	tig00000012:182125-182036
cds-NP_878147.1		754297	754386	complete	tig00000012:182125-182036
gene-YMR243C		754838	756166	complete	tig00000012:181584-180256
rna-NM_001182750.1		754838	756166	complete	tig00000012:181584-180256
exon-NM_001182750.1-1		754838	756166	complete	tig00000012:181584-180256
cds-NP_013970.1		754838	756166	complete	tig00000012:181584-180256
gene-YMR244W		757250	758317	complete	tig00000012:179172-178105
rna-NM_001182752.1		757250	758317	complete	tig00000012:179172-178105
exon-NM_001182752.1-1		757250	758317	complete	tig00000012:179172-178105
cds-NP_013971.1		757250	758317	complete	tig00000012:179172-178105
id-NC_001145.3:758224..758471		758224	758471	complete	tig00000012:178198-177951
gene-YMR244C-A		758517	758831	complete	tig00000012:177905-177591
rna-NM_001182751.1		758517	758831	complete	tig00000012:177905-177591
exon-NM_001182751.1-1		758517	758831	complete	tig00000012:177905-177591
cds-NP_013972.1		758517	758831	complete	tig00000012:177905-177591
gene-YMR246W		759807	761891	complete	tig00000012:176615-174531
rna-NM_001182754.1		759807	761891	complete	tig00000012:176615-174531
exon-NM_001182754.1-1		759807	761891	complete	tig00000012:176615-174531
cds-NP_013974.1		759807	761891	complete	tig00000012:176615-174531
gene-YNCM0034C		762110	763113	complete	tig00000012:174312-173309
rna-NR_132248.1		762110	763113	complete	tig00000012:174312-173309
exon-NR_132248.1-1		762110	763113	complete	tig00000012:174312-173309
gene-YMR247C		763351	768039	complete	tig00000012:173071-168383
rna-NM_001182755.1		763351	768039	complete	tig00000012:173071-168383
exon-NM_001182755.1-1		763351	768039	complete	tig00000012:173071-168383
cds-NP_013975.1		763351	768039	complete	tig00000012:173071-168383
gene-YNCM0035C		768369	768441	complete	tig00000012:168053-167981
rna-YNCM0035C		768369	768441	complete	tig00000012:168053-167981
exon-YNCM0035C-1		768369	768441	complete	tig00000012:168053-167981
gene-YMR247W-A		769283	769426	complete	tig00000012:167558-167415
rna-NM_001184661.1		769283	769426	complete	tig00000012:167558-167415
exon-NM_001184661.1-1		769283	769426	complete	tig00000012:167558-167415
cds-NP_878148.1		769283	769426	complete	tig00000012:167558-167415
gene-YMR250W		770801	772558	complete	tig00000012:166040-164283
rna-NM_001182756.1		770801	772558	complete	tig00000012:166040-164283
exon-NM_001182756.1-1		770801	772558	complete	tig00000012:166040-164283
cds-NP_013976.1		770801	772558	complete	tig00000012:166040-164283
id-NC_001145.3:772631..772879		772631	772879	complete	tig00000012:164210-163962
gene-YMR251W		772915	774015	complete	tig00000012:163926-162826
rna-NM_001182757.1		772915	774015	complete	tig00000012:163926-162826
exon-NM_001182757.1-1		772915	774015	complete	tig00000012:163926-162826
cds-NP_013977.1		772915	774015	complete	tig00000012:163926-162826
gene-YMR251W-A		774752	774931	complete	tig00000012:162089-161910
rna-NM_001182758.1		774752	774931	complete	tig00000012:162089-161910
exon-NM_001182758.1-1		774752	774931	complete	tig00000012:162089-161910
cds-NP_013978.1		774752	774931	complete	tig00000012:162089-161910
gene-YMR252C		775315	775719	complete	tig00000012:161526-161122
rna-NM_001182759.1		775315	775719	complete	tig00000012:161526-161122
exon-NM_001182759.1-1		775315	775719	complete	tig00000012:161526-161122
cds-NP_013979.1		775315	775719	complete	tig00000012:161526-161122
gene-YMR253C		775946	777190	complete	tig00000012:160895-159651
rna-NM_001182760.1		775946	777190	complete	tig00000012:160895-159651
exon-NM_001182760.1-1		775946	777190	complete	tig00000012:160895-159651
cds-NP_013980.1		775946	777190	complete	tig00000012:160895-159651
gene-YMR254C		777615	777923	complete	tig00000012:159226-158918
rna-NM_001348870.1		777615	777923	complete	tig00000012:159226-158918
exon-NM_001348870.1-1		777615	777923	complete	tig00000012:159226-158918
cds-NP_001335809.1		777615	777923	complete	tig00000012:159226-158918
gene-YMR255W		778001	778567	complete	tig00000012:158840-158274
rna-NM_001182762.1		778001	778567	complete	tig00000012:158840-158274
exon-NM_001182762.1-1		778001	778567	complete	tig00000012:158840-158274
cds-NP_013982.1		778001	778567	complete	tig00000012:158840-158274
gene-YMR256C		778945	779127	complete	tig00000012:157896-157714
rna-NM_001182763.1		778945	779127	complete	tig00000012:157896-157714
exon-NM_001182763.1-1		778945	779127	complete	tig00000012:157896-157714
cds-NP_013983.1		778945	779127	complete	tig00000012:157896-157714
gene-YMR257C		779629	782031	complete	tig00000012:157212-154810
rna-NM_001182764.1		779629	782031	complete	tig00000012:157212-154810
exon-NM_001182764.1-1		779629	782031	complete	tig00000012:157212-154810
cds-NP_013984.1		779629	782031	complete	tig00000012:157212-154810
gene-YMR258C		782620	784281	complete	tig00000012:154221-152560
rna-NM_001182765.1		782620	784281	complete	tig00000012:154221-152560
exon-NM_001182765.1-1		782620	784281	complete	tig00000012:154221-152560
cds-NP_013985.1		782620	784281	complete	tig00000012:154221-152560
gene-YMR259C		784621	788883	complete	tig00000012:152220-147958
rna-NM_001182766.1		784621	788883	complete	tig00000012:152220-147958
exon-NM_001182766.1-1		784621	788883	complete	tig00000012:152220-147958
cds-NP_013986.1		784621	788883	complete	tig00000012:152220-147958
gene-YMR260C		789378	789839	complete	tig00000012:147463-147002
rna-NM_001182767.1		789378	789839	complete	tig00000012:147463-147002
exon-NM_001182767.1-1		789378	789839	complete	tig00000012:147463-147002
cds-NP_013987.1		789378	789839	complete	tig00000012:147463-147002
gene-YMR261C		790205	793369	complete	tig00000012:146636-143472
rna-NM_001182768.1		790205	793369	complete	tig00000012:146636-143472
exon-NM_001182768.1-1		790205	793369	complete	tig00000012:146636-143472
cds-NP_013988.1		790205	793369	complete	tig00000012:146636-143472
gene-YMR262W		793726	794667	complete	tig00000012:143115-142174
rna-NM_001182769.2		793726	794667	complete	tig00000012:143115-142174
exon-NM_001182769.2-1		793726	794667	complete	tig00000012:143115-142174
cds-NP_013989.2		793726	794667	complete	tig00000012:143115-142174
gene-YMR263W		794919	795524	complete	tig00000012:141922-141317
rna-NM_001182770.1		794919	795524	complete	tig00000012:141922-141317
exon-NM_001182770.1-1		794919	795524	complete	tig00000012:141922-141317
cds-NP_013990.1		794919	795524	complete	tig00000012:141922-141317
gene-YMR264W		795805	796416	complete	tig00000012:141036-140425
rna-NM_001182771.1		795805	796416	complete	tig00000012:141036-140425
exon-NM_001182771.1-1		795805	796416	complete	tig00000012:141036-140425
cds-NP_013991.1		795805	796416	complete	tig00000012:141036-140425
gene-YMR265C		796540	797925	complete	tig00000012:140301-138916
rna-NM_001182772.1		796540	797925	complete	tig00000012:140301-138916
exon-NM_001182772.1-1		796540	797925	complete	tig00000012:140301-138916
cds-NP_013992.1		796540	797925	complete	tig00000012:140301-138916
gene-YMR266W		798518	801379	complete	tig00000012:138323-135462
rna-NM_001182773.1		798518	801379	complete	tig00000012:138323-135462
exon-NM_001182773.1-1		798518	801379	complete	tig00000012:138323-135462
cds-NP_013993.1		798518	801379	complete	tig00000012:138323-135462
gene-YMR267W		801772	802704	complete	tig00000012:135069-134137
rna-NM_001182774.1		801772	802704	complete	tig00000012:135069-134137
exon-NM_001182774.1-1		801772	802704	complete	tig00000012:135069-134137
cds-NP_013994.1		801772	802704	complete	tig00000012:135069-134137
gene-YMR268C		802888	804222	complete	tig00000012:133953-132619
rna-NM_001182775.1		802888	804222	complete	tig00000012:133953-132619
exon-NM_001182775.1-1		802888	804222	complete	tig00000012:133953-132619
cds-NP_013995.1		802888	804222	complete	tig00000012:133953-132619
gene-YMR269W		804456	805091	complete	tig00000012:132385-131750
rna-NM_001182776.1		804456	805091	complete	tig00000012:132385-131750
exon-NM_001182776.1-1		804456	805091	complete	tig00000012:132385-131750
cds-NP_013996.2		804456	805091	complete	tig00000012:132385-131750
id-NC_001145.3:805152..805282		805152	805282	complete	tig00000012:131689-131559
gene-YMR270C		805326	806423	complete	tig00000012:131515-130418
rna-NM_001182777.1		805326	806423	complete	tig00000012:131515-130418
exon-NM_001182777.1-1		805326	806423	complete	tig00000012:131515-130418
cds-NP_013997.1		805326	806423	complete	tig00000012:131515-130418
gene-YMR271C		806865	807548	complete	tig00000012:129976-129293
rna-NM_001182778.1		806865	807548	complete	tig00000012:129976-129293
exon-NM_001182778.1-1		806865	807548	complete	tig00000012:129976-129293
cds-NP_013998.1		806865	807548	complete	tig00000012:129976-129293
gene-YNCM0036C		808246	808317	complete	tig00000012:128595-128524
rna-YNCM0036C		808246	808317	complete	tig00000012:128595-128524
exon-YNCM0036C-1		808246	808317	complete	tig00000012:128595-128524
gene-YMR272C		809623	810777	complete	tig00000012:127328-126174
rna-NM_001182779.1		809623	810777	complete	tig00000012:127328-126174
exon-NM_001182779.1-1		809623	810777	complete	tig00000012:127328-126174
cds-NP_013999.1		809623	810777	complete	tig00000012:127328-126174
gene-YMR272W-B		811089	811196	complete	tig00000012:125862-125755
rna-NM_001184617.1		811089	811196	complete	tig00000012:125862-125755
exon-NM_001184617.1-1		811089	811196	complete	tig00000012:125862-125755
cds-NP_878149.1		811089	811196	complete	tig00000012:125862-125755
gene-YMR273C		811233	813980	complete	tig00000012:125718-122971
rna-NM_001182780.1		811233	813980	complete	tig00000012:125718-122971
exon-NM_001182780.1-1		811233	813980	complete	tig00000012:125718-122971
cds-NP_014000.1		811233	813980	complete	tig00000012:125718-122971
gene-YMR274C		814364	815311	complete	tig00000012:122587-121640
rna-NM_001182781.1		814364	815311	complete	tig00000012:122587-121640
exon-NM_001182781.1-1		814364	815311	complete	tig00000012:122587-121640
cds-NP_014001.1		814364	815311	complete	tig00000012:122587-121640
id-NC_001145.3:815342..815567		815342	815567	complete	tig00000012:121609-121384
gene-YMR275C		815651	818581	complete	tig00000012:121300-118370
rna-NM_001182782.1		815651	818581	complete	tig00000012:121300-118370
exon-NM_001182782.1-1		815651	818581	complete	tig00000012:121300-118370
cds-NP_014002.1		815651	818581	complete	tig00000012:121300-118370
gene-YMR276W		818827	819948	complete	tig00000012:118124-117003
rna-NM_001182783.1		818827	819948	complete	tig00000012:118124-117003
exon-NM_001182783.1-1		818827	819948	complete	tig00000012:118124-117003
cds-NP_014003.1		818827	819948	complete	tig00000012:118124-117003
gene-YMR277W		820256	822454	complete	tig00000012:116695-114497
rna-NM_001182784.1		820256	822454	complete	tig00000012:116695-114497
exon-NM_001182784.1-1		820256	822454	complete	tig00000012:116695-114497
cds-NP_014004.1		820256	822454	complete	tig00000012:116695-114497
gene-YMR278W		822763	824631	complete	tig00000012:114188-112320
rna-NM_001182785.1		822763	824631	complete	tig00000012:114188-112320
exon-NM_001182785.1-1		822763	824631	complete	tig00000012:114188-112320
cds-NP_014005.1		822763	824631	complete	tig00000012:114188-112320
gene-YMR279C		824729	826351	complete	tig00000012:112222-110600
rna-NM_001182786.1		824729	826351	complete	tig00000012:112222-110600
exon-NM_001182786.1-1		824729	826351	complete	tig00000012:112222-110600
cds-NP_014006.1		824729	826351	complete	tig00000012:112222-110600
gene-YMR280C		827028	831329	complete	tig00000012:109923-105622
rna-NM_001182787.1		827028	831329	complete	tig00000012:109923-105622
exon-NM_001182787.1-1		827028	831329	complete	tig00000012:109923-105622
cds-NP_014007.1		827028	831329	complete	tig00000012:109923-105622
gene-YMR281W		832339	833253	complete	tig00000012:104612-103698
rna-NM_001182788.1		832339	833253	complete	tig00000012:104612-103698
exon-NM_001182788.1-1		832339	833253	complete	tig00000012:104612-103698
cds-NP_014008.1		832339	833253	complete	tig00000012:104612-103698
gene-YMR282C		833356	835098	complete	tig00000012:103595-101853
rna-NM_001182789.1		833356	835098	complete	tig00000012:103595-101853
exon-NM_001182789.1-1		833356	835098	complete	tig00000012:103595-101853
cds-NP_014009.1		833356	835098	complete	tig00000012:103595-101853
gene-YMR283C		835326	836867	complete	tig00000012:101625-100084
rna-NM_001182790.1		835326	836867	complete	tig00000012:101625-100084
exon-NM_001182790.1-1		835326	836867	complete	tig00000012:101625-100084
cds-NP_014010.1		835326	836867	complete	tig00000012:101625-100084
id-NC_001145.3:837450..837764		837450	837764	complete	tig00000012:99501-99187
id-NC_001145.3:837764..837928		837764	837928	complete	tig00000012:99187-99023
gene-YNCM0037W		837928	838016	complete	tig00000012:99023-98935
rna-YNCM0037W		837928	838016	complete	tig00000012:99023-98935
exon-YNCM0037W-1		837928	837966	complete	tig00000012:99023-98985
exon-YNCM0037W-2		837981	838016	complete	tig00000012:98970-98935
gene-YMR284W		838187	839995	complete	tig00000012:98764-96956
rna-NM_001182791.1		838187	839995	complete	tig00000012:98764-96956
exon-NM_001182791.1-1		838187	839995	complete	tig00000012:98764-96956
cds-NP_014011.1		838187	839995	complete	tig00000012:98764-96956
gene-YMR285C		840144	841691	complete	tig00000012:96807-95260
rna-NM_001182792.1		840144	841691	complete	tig00000012:96807-95260
exon-NM_001182792.1-1		840144	841691	complete	tig00000012:96807-95260
cds-NP_014012.1		840144	841691	complete	tig00000012:96807-95260
gene-YMR286W		841942	842202	complete	tig00000012:95009-94749
rna-NM_001182793.1		841942	842202	complete	tig00000012:95009-94749
exon-NM_001182793.1-1		841942	842202	complete	tig00000012:95009-94749
cds-NP_014013.1		841942	842202	complete	tig00000012:95009-94749
gene-YMR287C		842436	845345	complete	tig00000012:94515-91606
rna-NM_001182794.1		842436	845345	complete	tig00000012:94515-91606
exon-NM_001182794.1-1		842436	845345	complete	tig00000012:94515-91606
cds-NP_014014.1		842436	845345	complete	tig00000012:94515-91606
gene-YMR288W		845571	848486	complete	tig00000012:91380-88465
rna-NM_001182795.1		845571	848486	complete	tig00000012:91380-88465
exon-NM_001182795.1-1		845571	848486	complete	tig00000012:91380-88465
cds-NP_014015.1		845571	848486	complete	tig00000012:91380-88465
gene-YMR289W		848685	849809	complete	tig00000012:88266-87142
rna-NM_001182796.1		848685	849809	complete	tig00000012:88266-87142
exon-NM_001182796.1-1		848685	849809	complete	tig00000012:88266-87142
cds-NP_014016.1		848685	849809	complete	tig00000012:88266-87142
gene-YMR290C		850074	851591	complete	tig00000012:86877-85360
rna-NM_001182797.1		850074	851591	complete	tig00000012:86877-85360
exon-NM_001182797.1-1		850074	851591	complete	tig00000012:86877-85360
cds-NP_014017.1		850074	851591	complete	tig00000012:86877-85360
gene-YMR291W		852630	854390	complete	tig00000012:84321-82561
rna-NM_001182799.1		852630	854390	complete	tig00000012:84321-82561
exon-NM_001182799.1-1		852630	854390	complete	tig00000012:84321-82561
cds-NP_014019.1		852630	854390	complete	tig00000012:84321-82561
gene-YMR292W		854795	855293	complete	tig00000012:82156-81658
rna-NM_001182800.1		854795	855293	complete	tig00000012:82156-81658
exon-NM_001182800.1-1		854795	854816	complete	tig00000012:82156-82135
exon-NM_001182800.1-2		854899	855293	complete	tig00000012:82052-81658
cds-NP_014020.1		854795	854816	complete	tig00000012:82156-82135
cds-NP_014020.1		854899	855293	complete	tig00000012:82052-81658
gene-YMR293C		855399	856793	complete	tig00000012:81552-80158
rna-NM_001182801.1		855399	856793	complete	tig00000012:81552-80158
exon-NM_001182801.1-1		855399	856793	complete	tig00000012:81552-80158
cds-NP_014021.1		855399	856793	complete	tig00000012:81552-80158
gene-YMR294W		856966	858087	complete	tig00000012:79985-78864
rna-NM_001182802.1		856966	858087	complete	tig00000012:79985-78864
exon-NM_001182802.1-1		856966	858087	complete	tig00000012:79985-78864
cds-NP_014022.1		856966	858087	complete	tig00000012:79985-78864
gene-YMR295C		858297	858890	complete	tig00000012:78654-78061
rna-NM_001182804.1		858297	858890	complete	tig00000012:78654-78061
exon-NM_001182804.1-1		858297	858890	complete	tig00000012:78654-78061
cds-NP_014024.1		858297	858890	complete	tig00000012:78654-78061
gene-YMR296C		859215	860891	complete	tig00000012:77736-76060
rna-NM_001182805.1		859215	860891	complete	tig00000012:77736-76060
exon-NM_001182805.1-1		859215	860891	complete	tig00000012:77736-76060
cds-NP_014025.1		859215	860891	complete	tig00000012:77736-76060
gene-YMR297W		861922	863520	complete	tig00000012:75029-73431
rna-NM_001182806.1		861922	863520	complete	tig00000012:75029-73431
exon-NM_001182806.1-1		861922	863520	complete	tig00000012:75029-73431
cds-NP_014026.1		861922	863520	complete	tig00000012:75029-73431
gene-YMR298W		863819	864271	complete	tig00000012:73132-72680
rna-NM_001182807.1		863819	864271	complete	tig00000012:73132-72680
exon-NM_001182807.1-1		863819	864271	complete	tig00000012:73132-72680
cds-NP_014027.1		863819	864271	complete	tig00000012:73132-72680
gene-YMR299C		864412	865350	complete	tig00000012:72539-71601
rna-NM_001182808.2		864412	865350	complete	tig00000012:72539-71601
exon-NM_001182808.2-1		864412	865350	complete	tig00000012:72539-71601
cds-NP_014028.2		864412	865350	complete	tig00000012:72539-71601
gene-YMR300C		865559	867091	complete	tig00000012:71392-69860
rna-NM_001182809.1		865559	867091	complete	tig00000012:71392-69860
exon-NM_001182809.1-1		865559	867091	complete	tig00000012:71392-69860
cds-NP_014029.1		865559	867091	complete	tig00000012:71392-69860
gene-YMR301C		867555	869627	complete	tig00000012:69396-67324
rna-NM_001182810.1		867555	869627	complete	tig00000012:69396-67324
exon-NM_001182810.1-1		867555	869627	complete	tig00000012:69396-67324
cds-NP_014030.1		867555	869627	complete	tig00000012:69396-67324
gene-YMR302C		870073	872625	complete	tig00000012:66878-64326
rna-NM_001182811.1		870073	872625	complete	tig00000012:66878-64326
exon-NM_001182811.1-1		870073	872625	complete	tig00000012:66878-64326
cds-NP_014031.1		870073	872625	complete	tig00000012:66878-64326
gene-YMR303C		873291	874337	complete	tig00000012:63660-62614
rna-NM_001182812.1		873291	874337	complete	tig00000012:63660-62614
exon-NM_001182812.1-1		873291	874337	complete	tig00000012:63660-62614
cds-NP_014032.1		873291	874337	complete	tig00000012:63660-62614
gene-YMR304W		874987	878679	complete	tig00000012:61964-58272
rna-NM_001182814.1		874987	878679	complete	tig00000012:61964-58272
exon-NM_001182814.1-1		874987	878679	complete	tig00000012:61964-58272
cds-NP_014033.1		874987	878679	complete	tig00000012:61964-58272
gene-YMR305C		879063	880232	complete	tig00000012:57888-56719
rna-NM_001182815.1		879063	880232	complete	tig00000012:57888-56719
exon-NM_001182815.1-1		879063	880232	complete	tig00000012:57888-56719
cds-NP_014035.1		879063	880232	complete	tig00000012:57888-56719
gene-YMR306W		881159	886516	complete	tig00000012:55792-50435
rna-NM_001182817.1		881159	886516	complete	tig00000012:55792-50435
exon-NM_001182817.1-1		881159	886516	complete	tig00000012:55792-50435
cds-NP_014036.1		881159	886516	complete	tig00000012:55792-50435
gene-YMR307W		887003	888682	complete	tig00000012:49948-48269
rna-NM_001182818.1		887003	888682	complete	tig00000012:49948-48269
exon-NM_001182818.1-1		887003	888682	complete	tig00000012:49948-48269
cds-NP_014038.1		887003	888682	complete	tig00000012:49948-48269
gene-YMR308C		888952	892221	complete	tig00000012:47999-44730
rna-NM_001182819.1		888952	892221	complete	tig00000012:47999-44730
exon-NM_001182819.1-1		888952	892221	complete	tig00000012:47999-44730
cds-NP_014039.1		888952	892221	complete	tig00000012:47999-44730
gene-YMR309C		892988	895426	complete	tig00000012:43963-41525
rna-NM_001182820.1		892988	895426	complete	tig00000012:43963-41525
exon-NM_001182820.1-1		892988	895426	complete	tig00000012:43963-41525
cds-NP_014040.1		892988	895426	complete	tig00000012:43963-41525
gene-YMR310C		895716	896669	complete	tig00000012:41235-40282
rna-NM_001182821.1		895716	896669	complete	tig00000012:41235-40282
exon-NM_001182821.1-1		895716	896669	complete	tig00000012:41235-40282
cds-NP_014041.1		895716	896669	complete	tig00000012:41235-40282
gene-YMR311C		896914	897603	complete	tig00000012:40037-39348
rna-NM_001182822.1		896914	897603	complete	tig00000012:40037-39348
exon-NM_001182822.1-1		896914	897603	complete	tig00000012:40037-39348
cds-NP_014042.1		896914	897603	complete	tig00000012:40037-39348
id-NC_001145.3:897935..897985		897935	897985	complete	tig00000012:39016-38966
gene-YMR312W		898405	899226	complete	tig00000012:38546-37725
rna-NM_001182823.1		898405	899226	complete	tig00000012:38546-37725
exon-NM_001182823.1-1		898405	899226	complete	tig00000012:38546-37725
cds-NP_014043.1		898405	899226	complete	tig00000012:38546-37725
gene-YMR313C		899379	901307	complete	tig00000012:37572-35644
rna-NM_001182824.1		899379	901307	complete	tig00000012:37572-35644
exon-NM_001182824.1-1		899379	901307	complete	tig00000012:37572-35644
cds-NP_014044.1		899379	901307	complete	tig00000012:37572-35644
gene-YMR314W		901709	902413	complete	tig00000012:35242-34538
rna-NM_001182825.1		901709	902413	complete	tig00000012:35242-34538
exon-NM_001182825.1-1		901709	902413	complete	tig00000012:35242-34538
cds-NP_014045.1		901709	902413	complete	tig00000012:35242-34538
gene-YMR315W		902800	903849	complete	tig00000012:34151-33102
rna-NM_001182826.1		902800	903849	complete	tig00000012:34151-33102
exon-NM_001182826.1-1		902800	903849	complete	tig00000012:34151-33102
cds-NP_014046.1		902800	903849	complete	tig00000012:34151-33102
gene-YMR315W-A		904286	904393	complete	tig00000012:32665-32558
rna-NM_001184618.1		904286	904393	complete	tig00000012:32665-32558
exon-NM_001184618.1-1		904286	904393	complete	tig00000012:32665-32558
cds-NP_878150.1		904286	904393	complete	tig00000012:32665-32558
gene-YMR316W		904825	905835	complete	tig00000012:32126-31116
rna-NM_001182829.1		904825	905835	complete	tig00000012:32126-31116
exon-NM_001182829.1-1		904825	905835	complete	tig00000012:32126-31116
cds-NP_014047.1		904825	905835	complete	tig00000012:32126-31116
gene-YMR316C-A		905662	905973	complete	tig00000012:31289-30978
rna-NM_001270757.1		905662	905973	complete	tig00000012:31289-30978
exon-NM_001270757.1-1		905662	905973	complete	tig00000012:31289-30978
cds-NP_001257686.1		905662	905973	complete	tig00000012:31289-30978
gene-YMR317W		907364	910786	complete	tig00000012:29587-26165
